2
2
8
2
2
8
8
8
2
2
5
2
2
8
2
5
8
2
2
2
2
8
2
2
8
2
2
5
2
8
8
5
5
8
5
2
8
8
2
5
8
8
2
8
8
5
8
8
2
2
8
5
8
8
8
2
5
5
8
2
8
8
2
2
2
8
5
5
8
2
5
2
5
2
5
5
5
2
5
5
2
8
2
2
8
2
2
8
8
5
5
5
2
2
8
8
8
5
5
5
2
5
2
5
2
8
2
8
2
5
5
8
2
5
2
5
2
5
5
5
2
2
2
8
5
8
2
8
2
8
5
8
5
5
5
8
5
2
2
8
8
5
8
8
8
5
5
8
8
2
5
5
8
8
2
5
8
2
8
5
5
8
8
2
2
5
8
8
5
2
5
8
8
2
2
2
8
8
5
2
5
5
8
8
8
2
5
2
2
5
5
5
8
5
8
2
2
2
8
8
2
5
8
5
5
8
2
5
5
8
5
2
8
5
8
5
8
5
2
5
8
2
2
5
5
8
5
5
5
8
2
5
8
5
5
5
5
8
5
2
5
2
8
8
8
5
8
2
8
5
5
5
8
8
5
5
2
5
2
2
2
5
8
8
2
5
8
5
8
8
2
2
8
5
8
5
5
2
8
8
8
5
2
2
2
8
8
5
2
8
8
5
8
2
5
5
5
2
5
8
5
5
5
2
2
8
5
5
2
8
5
8
5
2
8
8
5
5
2
2
5
8
5
8
8
2
8
5
5
2
8
5
5
5
5
8
2
2
8
5
5
8
8
2
8
2
8
2
2
8
2
5
8
5
2
5
8
2
5
8
5
8
2
5
2
8
5
5
5
5
5
8
5
5
2
8
5
8
5
2
2
2
8
2
8
2
2
2
8
2
5
5
5
8
5
5
5
8
5
2
8
2
5
5
5
8
2
8
2
8
2
5
8
5
8
2
5
5
8
5
5
8
5
8
2
5
2
8
2
5
2
8
2
8
5
5
8
8
2
8
2
2
5
2
8
2
8
2
8
5
5
5
5
2
5
5
8
5
5
2
5
2
5
8
5
8
8
2
2
8
5
2
2
8
2
2
5
2
5
8
2
5
5
2
2
5
8
5
8
2
8
8
5
5
2
8
8
5
2
2
5
2
8
2
8
2
2
2
5
5
8
5
5
8
5
5
8
2
2
2
5
5
2
5
8
5
2
8
5
8
8
5
8
5
8
8
5
2
8
5
2
8
2
8
2
2
8
5
8
8
8
5
2
8
2
8
2
8
5
8
8
8
2
2
8
8
5
8
8
5
2
2
5
2
8
5
5
5
5
5
2
5
5
5
5
5
2
5
8
5
5
5
2
8
2
2
8
8
8
8
8
2
8
5
2
8
8
2
8
2
2
2
5
2
5
5
8
8
2
2
2
8
8
2
8
8
2
8
8
8
8
2
5
8
5
5
5
5
5
8
8
5
5
5
